CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_Missing,WarehouseToHome_Missing,HourSpendOnApp_Missing,OrderCount_Missing,CouponUsed_Missing,OrderAmountHike_Missing,Tenure_Bucket,Recency_Bucket,Order_Frequency_Bucket,Risk_Score
54383,0,11.0,Computer,1,18.0,UPI,Male,3.0,4,Fashion,1,Married,3,1,15.0,2.0,2.0,8.0,246.85000000000002,0,0,0,1,0,0,6-12mo,8-15 days,Low (1-2),1
54384,0,12.0,Mobile Phone,3,10.0,Debit Card,Male,4.0,4,Fashion,3,Married,2,0,13.0,2.0,6.0,3.0,231.08999999999997,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),0
54385,0,5.0,Computer,1,7.0,Credit Card,Male,3.0,6,Laptop & Accessory,3,Married,2,0,13.0,1.0,2.0,5.0,168.45,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
54386,0,31.0,Mobile Phone,1,10.0,Debit Card,Male,4.0,5,Mobile Phone,1,Married,5,0,18.0,1.0,2.0,1.0,146.77,0,0,0,0,0,0,2yr+,0-2 days,Low (1-2),1
54387,0,11.0,Computer,3,11.0,E-Wallet,Male,3.0,4,Mobile Phone,1,Married,6,0,18.0,4.0,6.0,9.0,152.93,0,0,0,0,0,0,6-12mo,8-15 days,High (6+),1
54388,0,3.0,Computer,3,7.0,Credit Card,Female,3.0,4,Fashion,1,Married,3,0,15.0,5.0,5.0,2.0,204.18,0,0,0,0,0,0,0-6mo,0-2 days,Medium (3-5),1
54389,0,9.0,Computer,3,7.0,E-Wallet,Female,4.0,4,Fashion,3,Single,3,0,15.0,2.0,2.0,3.0,212.89,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
54390,1,1.0,Mobile Phone,1,25.0,Credit Card,Male,3.0,5,Mobile Phone,1,Single,3,1,14.0,1.0,2.0,2.0,148.89,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),3
54391,0,26.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,5,Mobile Phone,1,Single,9,0,16.0,3.0,3.0,3.0,157.12,0,0,0,0,0,0,2yr+,3-7 days,Medium (3-5),1
54392,0,16.0,Mobile Phone,1,11.0,COD,Male,3.0,4,Others,1,Married,3,0,15.0,1.0,12.0,16.0,317.32,0,0,0,0,0,1,1-2yr,16+ days,High (6+),0
54393,0,31.0,Mobile Phone,2,13.0,Credit Card,Male,3.0,4,Mobile Phone,3,Married,10,0,18.0,1.0,3.0,3.0,147.67,0,0,0,0,0,0,2yr+,3-7 days,Medium (3-5),1
54394,0,24.0,Mobile Phone,3,7.0,Credit Card,Female,4.0,4,Others,1,Married,5,0,15.0,2.0,2.0,7.0,320.17,0,0,0,0,0,1,1-2yr,3-7 days,Low (1-2),0
54395,1,1.0,Mobile Phone,1,21.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,7,1,14.0,2.0,2.0,5.0,149.36,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
54396,0,17.0,Mobile Phone,3,23.0,E-Wallet,Female,4.0,4,Grocery,1,Married,7,1,23.0,1.0,2.0,10.0,285.64,0,0,0,0,1,0,1-2yr,8-15 days,Low (1-2),1
54397,1,1.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,4,Mobile Phone,5,Married,9,0,21.0,2.0,2.0,8.0,152.07,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),2
54398,0,26.0,Computer,3,9.0,Debit Card,Male,4.0,5,Others,3,Single,3,1,15.0,2.0,16.0,13.0,315.68,0,0,0,0,0,1,2yr+,8-15 days,High (6+),1
54399,0,6.0,Mobile Phone,3,11.0,Debit Card,Female,3.0,4,Mobile Phone,4,Married,4,0,12.0,2.0,2.0,3.0,164.31,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
54400,1,1.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,5,Mobile Phone,3,Single,2,1,15.0,1.0,2.0,3.0,162.3,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
54401,0,13.0,Mobile Phone,1,7.0,Credit Card,Female,4.0,4,Mobile Phone,3,Married,9,0,15.0,2.0,2.0,3.0,147.32,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),1
54402,0,6.0,Computer,3,33.0,E-Wallet,Male,4.0,4,Laptop & Accessory,1,Married,2,0,19.0,3.0,3.0,3.0,169.65,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),1
54403,0,15.0,Mobile Phone,1,26.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Married,4,0,17.0,1.0,2.0,1.0,155.72,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
54404,0,14.0,Mobile Phone,1,31.0,COD,Male,4.0,4,Laptop & Accessory,1,Married,3,0,18.0,3.0,5.0,8.0,158.19,0,0,0,0,0,0,1-2yr,8-15 days,Medium (3-5),0
54405,0,19.0,Mobile Phone,1,7.0,UPI,Male,4.0,2,Others,1,Married,2,0,15.0,2.0,2.0,8.0,317.02,0,0,0,0,0,1,1-2yr,8-15 days,Low (1-2),0
54406,0,5.0,Computer,1,10.0,Credit Card,Male,4.0,4,Fashion,3,Married,11,0,13.0,1.0,3.0,3.0,261.75,0,0,0,0,1,0,0-6mo,3-7 days,Medium (3-5),1
54407,0,7.0,Mobile Phone,1,12.0,Debit Card,Female,4.0,5,Mobile Phone,1,Married,3,0,14.0,1.0,2.0,3.0,154.11,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
54408,0,8.0,Mobile Phone,1,9.0,Debit Card,Male,3.0,5,Laptop & Accessory,5,Married,8,0,14.0,1.0,6.0,10.0,184.57,0,0,0,0,0,0,6-12mo,8-15 days,High (6+),0
54409,0,11.0,Mobile Phone,1,7.0,Credit Card,Female,3.0,5,Mobile Phone,5,Married,4,0,15.0,1.0,2.0,3.0,164.2,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),1
54410,0,19.0,Computer,1,14.0,Debit Card,Male,4.0,2,Laptop & Accessory,3,Married,6,0,18.0,2.0,2.0,3.0,189.34,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),0
54411,1,1.0,Computer,1,17.0,Credit Card,Male,4.0,4,Fashion,3,Married,8,0,12.0,1.0,2.0,3.0,225.48,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
54412,0,13.0,Computer,1,9.0,COD,Female,4.0,4,Fashion,3,Single,2,0,26.0,7.0,2.0,9.0,234.38,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),0
54413,0,3.0,Mobile Phone,1,22.0,Debit Card,Male,3.0,4,Mobile Phone,1,Single,3,0,20.0,2.0,2.0,6.0,148.4,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
54414,0,16.0,Mobile Phone,1,24.0,Debit Card,Female,3.0,2,Laptop & Accessory,5,Single,5,1,14.0,2.0,2.0,3.0,190.45,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),1
54415,0,3.0,Mobile Phone,3,27.0,E-Wallet,Male,3.0,4,Laptop & Accessory,1,Married,4,0,15.0,2.0,2.0,3.0,194.31,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
54416,0,1.0,Mobile Phone,1,7.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Married,2,0,13.0,2.0,2.0,3.0,173.98,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
54417,0,16.0,Mobile Phone,1,9.0,Credit Card,Female,3.0,5,Mobile Phone,5,Married,2,1,12.0,8.0,8.0,9.0,150.93,0,0,0,0,0,0,1-2yr,8-15 days,High (6+),2
54418,0,14.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Others,3,Married,2,0,15.0,4.0,4.0,10.0,319.36,0,0,0,0,0,1,1-2yr,8-15 days,Medium (3-5),0
54419,0,25.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,4,Mobile Phone,1,Married,3,0,12.0,2.0,2.0,1.0,152.23,0,0,0,0,0,0,2yr+,0-2 days,Low (1-2),1
54420,1,1.0,Computer,1,36.0,Credit Card,Male,4.0,5,Mobile Phone,4,Single,2,0,12.0,1.0,2.0,5.0,159.79,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
54421,0,6.0,Computer,1,14.0,Debit Card,Male,4.0,2,Mobile Phone,4,Married,3,0,21.0,1.0,2.0,4.0,152.94,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
54422,0,12.0,Computer,3,9.0,Debit Card,Male,3.0,5,Laptop & Accessory,1,Married,5,0,19.0,2.0,8.0,6.0,177.49,0,0,0,0,0,0,6-12mo,3-7 days,High (6+),0
54423,0,6.0,Mobile Phone,1,9.0,COD,Male,3.0,5,Laptop & Accessory,5,Single,6,0,14.0,1.0,2.0,5.0,146.76,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
54424,0,20.0,Mobile Phone,3,9.0,COD,Female,4.0,6,Grocery,4,Married,5,1,15.0,7.0,8.0,8.0,293.72,0,0,0,0,0,1,1-2yr,8-15 days,High (6+),1
54425,1,1.0,Mobile Phone,1,9.0,Debit Card,Male,4.0,4,Mobile Phone,3,Single,4,0,12.0,1.0,2.0,1.0,159.85,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
54426,0,3.0,Mobile Phone,3,9.0,Credit Card,Male,4.0,5,Laptop & Accessory,4,Married,4,0,20.0,2.0,2.0,1.0,191.44,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
54427,0,5.0,Mobile Phone,1,30.0,Credit Card,Male,4.0,5,Laptop & Accessory,1,Married,2,0,22.0,1.0,8.0,9.0,180.82,0,0,0,0,0,0,0-6mo,8-15 days,High (6+),1
54428,0,1.0,Computer,1,12.0,Debit Card,Male,3.0,2,Laptop & Accessory,5,Married,3,0,13.0,2.0,2.0,6.0,165.0,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
54429,0,19.0,Mobile Phone,1,27.0,Credit Card,Male,4.0,4,Grocery,1,Married,2,1,15.0,3.0,2.0,11.0,259.96,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),1
54430,0,10.0,Mobile Phone,1,13.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,2,0,12.0,2.0,11.0,12.0,157.1,0,0,0,0,0,0,6-12mo,8-15 days,High (6+),1
54431,0,29.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,4,Others,5,Single,2,1,15.0,4.0,5.0,14.0,315.45,0,0,0,0,0,1,2yr+,8-15 days,Medium (3-5),1
54432,1,11.0,Computer,1,36.0,Debit Card,Male,3.0,4,Fashion,4,Married,3,1,13.0,5.0,2.0,10.0,243.49,0,0,0,1,0,0,6-12mo,8-15 days,Low (1-2),1
54433,0,2.0,Mobile Phone,1,16.0,Credit Card,Male,4.0,4,Mobile Phone,1,Married,3,0,24.0,2.0,2.0,5.0,145.7,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
54434,0,11.0,Mobile Phone,3,13.0,Credit Card,Male,4.0,4,Laptop & Accessory,1,Married,6,0,15.0,2.0,2.0,2.0,190.02,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),0
54435,0,1.0,Mobile Phone,1,10.0,Credit Card,Male,4.0,5,Mobile Phone,3,Single,3,0,18.0,2.0,2.0,1.0,157.3,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
54436,0,11.0,Computer,1,7.0,Credit Card,Female,4.0,4,Fashion,1,Married,4,1,19.0,1.0,2.0,3.0,261.03,0,0,0,0,1,0,6-12mo,3-7 days,Low (1-2),1
54437,0,9.0,Mobile Phone,1,29.0,Debit Card,Female,4.0,2,Fashion,4,Married,9,0,19.0,6.0,2.0,3.0,244.95999999999998,0,0,0,1,0,0,6-12mo,3-7 days,Low (1-2),0
54438,0,12.0,Mobile Phone,3,14.0,Credit Card,Female,3.0,2,Laptop & Accessory,5,Married,3,1,25.0,5.0,8.0,8.0,181.05,0,0,0,0,0,0,6-12mo,8-15 days,High (6+),1
54439,0,1.0,Computer,1,7.0,Debit Card,Female,3.0,4,Laptop & Accessory,4,Married,3,0,21.0,2.0,2.0,5.0,188.97,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
54440,0,24.0,Mobile Phone,1,11.0,Debit Card,Male,4.0,4,Others,4,Married,5,0,15.0,1.0,2.0,7.0,316.44,0,0,0,0,0,1,1-2yr,3-7 days,Low (1-2),0
54441,0,27.0,Mobile Phone,1,10.0,Credit Card,Male,3.0,4,Grocery,3,Married,5,1,15.0,2.0,2.0,4.0,300.84,0,0,0,0,0,1,2yr+,3-7 days,Low (1-2),1
54442,0,16.0,Mobile Phone,3,7.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Married,3,0,26.0,7.0,12.0,7.0,174.07,0,0,0,0,0,0,1-2yr,3-7 days,High (6+),0
54443,0,3.0,Computer,3,9.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Single,3,0,19.0,1.0,2.0,10.0,170.54,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
54444,0,29.0,Mobile Phone,1,27.0,COD,Male,3.0,4,Laptop & Accessory,1,Married,5,1,20.0,1.0,2.0,9.0,179.15,0,0,0,0,0,0,2yr+,8-15 days,Low (1-2),1
54445,0,1.0,Computer,1,18.0,Credit Card,Male,3.0,4,Laptop & Accessory,5,Married,3,1,14.0,2.0,4.0,4.0,172.41,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),2
54446,0,11.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,4,Mobile Phone,1,Single,3,0,13.0,2.0,6.0,8.0,146.15,0,0,0,0,0,0,6-12mo,8-15 days,High (6+),1
54447,1,8.0,Computer,1,31.0,Debit Card,Male,3.0,4,Mobile Phone,3,Married,5,1,23.0,1.0,2.0,1.0,156.61,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),2
54448,0,12.0,Mobile Phone,1,30.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Married,11,0,15.0,1.0,2.0,3.0,182.45,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
54449,1,1.0,Mobile Phone,1,23.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,4,1,14.0,2.0,2.0,3.0,148.73,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
54450,0,2.0,Mobile Phone,1,15.0,Debit Card,Female,4.0,4,Mobile Phone,1,Single,3,0,22.0,2.0,2.0,3.0,158.1,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
54451,0,23.0,Computer,1,17.0,Debit Card,Female,3.0,4,Others,5,Single,11,1,15.0,1.0,2.0,3.0,311.65,0,0,0,0,0,1,1-2yr,3-7 days,Low (1-2),1
54452,0,10.0,Mobile Phone,1,10.0,COD,Male,2.0,4,Laptop & Accessory,4,Single,6,0,13.0,3.0,8.0,8.0,169.85,0,0,0,0,0,0,6-12mo,8-15 days,High (6+),0
54453,0,5.0,Computer,3,12.0,E-Wallet,Female,3.0,4,Mobile Phone,4,Married,3,0,12.0,1.0,3.0,3.0,152.89,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),2
54454,1,1.0,Mobile Phone,3,11.0,E-Wallet,Male,3.0,5,Laptop & Accessory,1,Single,3,1,13.0,5.0,8.0,5.0,183.28,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),2
54455,0,11.0,Computer,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,3,1,13.0,1.0,2.0,3.0,148.26,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),2
54456,0,16.0,Computer,3,33.0,E-Wallet,Female,4.0,4,Grocery,4,Married,7,0,15.0,4.0,2.0,9.0,260.25,0,0,0,1,0,0,1-2yr,8-15 days,Low (1-2),0
54457,1,1.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,3,0,14.0,2.0,2.0,1.0,139.2,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
54458,0,9.0,Mobile Phone,3,23.0,E-Wallet,Male,4.0,4,Fashion,4,Married,2,0,16.0,4.0,7.0,10.0,205.2,0,0,0,0,0,0,6-12mo,8-15 days,High (6+),0
54459,0,10.0,Computer,1,25.0,Debit Card,Male,3.0,2,Mobile Phone,1,Married,6,0,19.0,2.0,2.0,1.0,161.88,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),1
54460,0,25.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,6,Laptop & Accessory,4,Married,7,0,19.0,1.0,2.0,3.0,179.82,0,0,0,0,0,0,2yr+,3-7 days,Low (1-2),0
54461,0,15.0,Mobile Phone,3,9.0,Debit Card,Male,3.0,4,Grocery,4,Single,3,0,20.0,1.0,2.0,5.0,285.15,0,0,0,0,1,0,1-2yr,3-7 days,Low (1-2),0
54462,0,1.0,Mobile Phone,3,17.0,Credit Card,Female,4.0,5,Mobile Phone,3,Single,3,0,13.0,1.0,2.0,1.0,137.0,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
54463,0,2.0,Mobile Phone,1,23.0,Credit Card,Male,4.0,2,Laptop & Accessory,5,Single,2,0,20.0,1.0,2.0,8.0,181.61,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
54464,0,5.0,Mobile Phone,3,14.0,COD,Male,4.0,2,Laptop & Accessory,1,Married,6,0,12.0,4.0,8.0,8.0,194.29,0,0,0,0,0,0,0-6mo,8-15 days,High (6+),1
54465,0,13.0,Mobile Phone,1,7.0,Credit Card,Male,3.0,2,Fashion,1,Married,2,0,18.0,2.0,4.0,3.0,221.13,0,0,0,0,0,0,1-2yr,3-7 days,Medium (3-5),0
54466,0,10.0,Computer,1,31.0,Debit Card,Female,3.0,4,Laptop & Accessory,4,Married,9,0,16.0,2.0,2.0,9.0,181.74,0,0,0,0,0,0,6-12mo,8-15 days,Low (1-2),0
54467,0,6.0,Mobile Phone,3,14.0,Debit Card,Male,4.0,5,Laptop & Accessory,3,Married,3,0,15.0,4.0,5.0,9.0,179.84,0,0,0,0,0,0,0-6mo,8-15 days,Medium (3-5),1
54468,0,12.0,Mobile Phone,1,32.0,Debit Card,Female,3.0,5,Fashion,4,Married,5,0,18.0,1.0,2.0,2.0,245.61,0,0,0,1,0,0,6-12mo,0-2 days,Low (1-2),0
54469,0,31.0,Computer,1,7.0,Debit Card,Male,3.0,6,Laptop & Accessory,3,Married,4,1,14.0,2.0,2.0,3.0,181.6,0,0,0,0,0,0,2yr+,3-7 days,Low (1-2),1
54470,0,5.0,Mobile Phone,1,12.0,COD,Male,3.0,4,Mobile Phone,1,Married,2,1,13.0,2.0,2.0,4.0,173.21,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
54471,0,5.0,Mobile Phone,2,9.0,UPI,Male,4.0,5,Laptop & Accessory,5,Married,5,0,13.0,1.0,2.0,1.0,189.1,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),1
54472,0,19.0,Computer,1,14.0,Debit Card,Male,4.0,4,Fashion,5,Married,3,0,19.0,3.0,10.0,12.0,177.1,0,0,0,0,0,0,1-2yr,8-15 days,High (6+),0
54473,0,5.0,Mobile Phone,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,2,1,19.0,3.0,3.0,3.0,151.95,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),3
54474,0,7.0,Computer,1,12.0,Debit Card,Female,4.0,4,Fashion,4,Married,8,0,12.0,8.0,2.0,9.0,243.77999999999997,0,0,0,1,0,0,6-12mo,8-15 days,Low (1-2),0
54475,0,1.0,Mobile Phone,1,17.0,Credit Card,Male,4.0,4,Grocery,5,Married,3,1,15.0,2.0,12.0,11.0,295.68,0,0,0,0,0,1,0-6mo,8-15 days,High (6+),2
54476,0,17.0,Computer,1,17.0,Debit Card,Female,3.0,4,Mobile Phone,1,Single,2,0,20.0,1.0,2.0,8.0,149.55,0,0,0,0,0,0,1-2yr,8-15 days,Low (1-2),1
54477,0,23.0,Mobile Phone,1,7.0,COD,Female,3.0,5,Grocery,3,Single,9,1,13.0,1.0,2.0,8.0,264.64,0,0,0,0,1,0,1-2yr,8-15 days,Low (1-2),1
54478,1,16.0,Mobile Phone,1,15.0,Credit Card,Male,3.0,5,Laptop & Accessory,4,Married,4,0,16.0,8.0,8.0,8.0,174.41,0,0,0,0,0,0,1-2yr,8-15 days,High (6+),0
54479,0,1.0,Mobile Phone,1,12.0,Debit Card,Female,3.0,4,Mobile Phone,4,Single,3,1,13.0,1.0,2.0,3.0,149.78,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),3
54480,0,6.0,Mobile Phone,3,15.0,COD,Female,4.0,5,Laptop & Accessory,4,Married,3,1,12.0,12.0,12.0,10.0,177.28,0,0,0,0,0,0,0-6mo,8-15 days,High (6+),2
54481,0,1.0,Mobile Phone,3,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Single,3,1,12.0,1.0,2.0,5.0,169.78,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
54482,0,5.0,Mobile Phone,3,14.0,E-Wallet,Male,4.0,4,Laptop & Accessory,1,Married,6,0,13.0,1.0,2.0,8.0,200.47,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
54483,0,6.0,Mobile Phone,1,9.0,Credit Card,Female,4.0,2,Laptop & Accessory,1,Single,9,0,17.0,1.0,2.0,8.0,175.55,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
54484,1,1.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,6,Mobile Phone,1,Married,7,1,14.0,2.0,3.0,3.0,159.64,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),3
54485,0,4.0,Mobile Phone,1,35.0,Credit Card,Female,4.0,4,Laptop & Accessory,1,Married,3,0,14.0,2.0,2.0,10.0,182.75,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
54486,0,5.0,Computer,1,14.0,Debit Card,Female,3.0,5,Fashion,3,Married,3,0,25.0,8.0,9.0,3.0,214.43,0,0,0,0,0,0,0-6mo,3-7 days,High (6+),1
54487,0,13.0,Computer,1,14.0,Credit Card,Male,3.0,5,Others,1,Married,3,0,15.0,7.0,14.0,4.0,317.72,0,0,0,0,0,1,1-2yr,3-7 days,High (6+),0
54488,1,3.0,Mobile Phone,3,10.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Married,6,1,19.0,2.0,2.0,1.0,177.38,0,0,0,0,0,0,0-6mo,0-2 days,Low (1-2),2
54489,0,7.0,Computer,3,17.0,E-Wallet,Male,3.0,5,Laptop & Accessory,1,Single,5,0,15.0,2.0,2.0,2.0,171.82,0,0,0,0,0,0,6-12mo,0-2 days,Low (1-2),0
54490,0,21.0,Mobile Phone,1,12.0,Debit Card,Male,3.0,4,Others,3,Married,6,0,15.0,2.0,2.0,2.0,308.0,0,0,0,0,0,1,1-2yr,0-2 days,Low (1-2),0
54491,0,17.0,Computer,1,17.0,Debit Card,Female,3.0,5,Laptop & Accessory,3,Married,3,0,12.0,2.0,2.0,1.0,177.57,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
54492,0,1.0,Computer,3,7.0,E-Wallet,Male,4.0,4,Laptop & Accessory,4,Married,2,1,14.0,1.0,2.0,5.0,188.49,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
54493,0,28.0,Computer,1,27.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Single,5,0,13.0,1.0,2.0,4.0,173.69,0,0,0,0,0,0,2yr+,3-7 days,Low (1-2),0
54494,0,17.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,4,Fashion,5,Married,10,0,17.0,2.0,2.0,3.0,224.85,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),0
54495,0,19.0,Mobile Phone,1,15.0,UPI,Male,4.0,4,Laptop & Accessory,1,Married,11,0,15.0,9.0,10.0,9.0,161.97,0,0,0,0,0,0,1-2yr,8-15 days,High (6+),0
54496,0,14.0,Mobile Phone,3,7.0,Credit Card,Male,3.0,6,Laptop & Accessory,1,Married,4,1,23.0,2.0,2.0,3.0,199.57,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),1
54497,1,1.0,Mobile Phone,1,15.0,UPI,Male,4.0,6,Mobile Phone,5,Married,3,1,12.0,1.0,2.0,8.0,146.19,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),3
54498,0,3.0,Mobile Phone,1,16.0,UPI,Male,2.0,5,Mobile Phone,1,Single,2,0,18.0,2.0,3.0,3.0,164.83,0,0,0,0,0,0,0-6mo,3-7 days,Medium (3-5),2
54499,0,4.0,Mobile Phone,3,12.0,E-Wallet,Female,2.0,5,Laptop & Accessory,3,Married,3,0,14.0,2.0,2.0,3.0,186.18,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
54500,0,1.0,Mobile Phone,3,15.0,E-Wallet,Female,3.0,4,Laptop & Accessory,4,Married,3,0,19.0,1.0,2.0,8.0,187.14,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),1
54501,0,11.0,Mobile Phone,1,12.0,Credit Card,Male,4.0,4,Laptop & Accessory,1,Married,9,0,17.0,2.0,2.0,5.0,188.47,0,0,0,0,0,0,6-12mo,3-7 days,Low (1-2),0
54502,0,12.0,Mobile Phone,1,22.0,Debit Card,Male,4.0,5,Fashion,1,Married,2,1,15.0,3.0,2.0,10.0,240.10000000000002,0,0,0,1,0,0,6-12mo,8-15 days,Low (1-2),1
54503,0,5.0,Mobile Phone,1,14.0,Credit Card,Female,3.0,4,Fashion,1,Single,3,1,15.0,5.0,5.0,11.0,196.43,0,0,0,0,0,0,0-6mo,8-15 days,Medium (3-5),2
54504,0,3.0,Mobile Phone,3,17.0,E-Wallet,Female,3.0,5,Laptop & Accessory,4,Married,3,1,15.0,2.0,2.0,8.0,207.68,0,0,0,0,0,0,0-6mo,8-15 days,Low (1-2),2
54505,0,9.0,Mobile Phone,1,12.0,COD,Male,4.0,4,Fashion,4,Single,2,0,14.0,2.0,2.0,14.0,205.95,0,0,0,0,0,0,6-12mo,8-15 days,Low (1-2),0
54506,0,1.0,Mobile Phone,1,33.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,3,0,13.0,1.0,2.0,3.0,154.04,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),2
54507,0,15.0,Mobile Phone,1,13.0,Credit Card,Male,4.0,5,Laptop & Accessory,4,Single,8,1,16.0,2.0,2.0,3.0,185.32,0,0,0,0,0,0,1-2yr,3-7 days,Low (1-2),1
54508,0,21.0,Computer,3,11.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Single,5,0,20.0,1.0,2.0,1.0,154.76,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),0
54509,0,16.0,Mobile Phone,1,30.0,Debit Card,Female,3.0,4,Grocery,1,Single,4,0,15.0,1.0,2.0,1.0,284.92,0,0,0,0,1,0,1-2yr,0-2 days,Low (1-2),0
54510,0,3.0,Computer,3,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,3,0,15.0,2.0,2.0,3.0,171.49,0,0,0,0,0,0,0-6mo,3-7 days,Low (1-2),1
54511,0,16.0,Mobile Phone,2,9.0,COD,Male,3.0,4,Mobile Phone,3,Married,2,1,12.0,2.0,2.0,1.0,151.96,0,0,0,0,0,0,1-2yr,0-2 days,Low (1-2),2
